filename,word,variation,provider,source_url,duration_s,fps,width,height,n_frames,ok
today_var5__signon.mp4,today,5,signon,https://media.signbsl.com/videos/bsl/signon/mp4/shw14.mp4,2.92,25.0,320,240,73,True
tomorrow__signstation.mp4,tomorrow,1,signstation,https://media.signbsl.com/videos/bsl/signstation/tomorrow.mp4,1.68,25.0,320,240,42,True
tomorrow_var2__gpnhs.mp4,tomorrow,2,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/tomorrow.mp4,3.637,29.97,480,360,109,True
yesterday__signstation.mp4,yesterday,1,signstation,https://media.signbsl.com/videos/bsl/signstation/yesterday.mp4,1.52,25.0,320,240,38,True
yesterday_var2__signstation.mp4,yesterday,2,signstation,https://media.signbsl.com/videos/bsl/signstation/yesterday-2.mp4,1.68,25.0,320,240,42,True
yesterday_var3__winkball.mp4,yesterday,3,winkball,https://media.signbsl.com/videos/bsl/winkball/mp4/17ef3680-3abc-4e7c-9900-4dd5c5399c07.mp4,7.633,30.0,448,336,229,True
yesterday_var4__signmonkey.mp4,yesterday,4,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/yesterday.mp4,2.35,20.0,640,480,47,True
yesterday_var5__gpnhs.mp4,yesterday,5,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/yesterday.mp4,2.97,29.97,480,360,89,True
yesterday_var6__youtube.mp4,yesterday,6,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/MIR9aCJUEPA.mp4,6.039,29.97,640,360,181,True
now__signstation.mp4,now,1,signstation,https://media.signbsl.com/videos/bsl/signstation/101-06-1115.mp4,2.48,25.0,512,374,62,True
now_var2__youtube.mp4,now,2,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/kqg60c2FMmY.mp4,3.12,25.0,480,320,78,True
now_var3__signon.mp4,now,3,signon,https://media.signbsl.com/videos/bsl/signon/mp4/otw06.mp4,2.52,50.0,320,240,126,True
now_var4__signon.mp4,now,4,signon,https://media.signbsl.com/videos/bsl/signon/mp4/new55.mp4,2.672,250.0,320,240,668,True
now_var5__gpnhs.mp4,now,5,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/immediately.mp4,4.004,29.97,480,360,120,True
now_var6__signstation.mp4,now,6,signstation,https://media.signbsl.com/videos/bsl/signstation/now.mp4,2.0,25.0,320,240,50,True
now_var7__corpusngt.mp4,now,7,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-16-16h35m04s-BSL_CN_lex_b.mpg-.mp4,2.68,25.0,352,288,67,True
now_var8__corpusngt.mp4,now,8,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-24-20h28m48s-BSL_CN_lex_b.mpg-.mp4,4.12,25.0,352,288,103,True
now_var9__gpnhs.mp4,now,9,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/now.mp4,3.604,29.97,480,360,108,True
now_var10__signon.mp4,now,10,signon,https://media.signbsl.com/videos/bsl/signon/mp4/shw14.mp4,2.92,25.0,320,240,73,True
later__signstation.mp4,later,1,signstation,https://media.signbsl.com/videos/bsl/signstation/later.mp4,1.68,25.0,320,240,42,True
later_var2__signstation.mp4,later,2,signstation,https://media.signbsl.com/videos/bsl/signstation/afterwards.mp4,2.12,25.0,320,240,53,True
later_var3__signstation.mp4,later,3,signstation,https://media.signbsl.com/videos/bsl/signstation/after.mp4,1.72,25.0,320,240,43,True
later_var4__gpnhs.mp4,later,4,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/later.mp4,3.763,29.762,480,360,112,True
later_var5__youtube.mp4,later,5,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/rxWq8BLQEYU.mp4,5.606,29.97,640,360,168,True
morning__signstation.mp4,morning,1,signstation,https://media.signbsl.com/videos/bsl/signstation/good%20morning.mp4,1.72,25.0,320,240,43,True
morning_var2__deafway.mp4,morning,2,deafway,https://media.signbsl.com/videos/bsl/deafway/mp4/Good%20Morning.mp4,2.48,25.0,640,360,62,True
morning_var3__ExeterDeafAcademyVoiceOff.mp4,morning,3,ExeterDeafAcademyVoiceOff,https://media.signbsl.com/videos/bsl/ExeterDeafAcademyVoiceOff/mp4/E5UH1tG3x18.mp4,6.68,25.0,640,360,167,True
morning_var4__bslfirst.mp4,morning,4,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996135548.mp4,2.769,29.97,720,404,83,True
morning_var5__youtube.mp4,morning,5,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/XVJw6txEkeM.mp4,5.6,30.0,640,360,168,True
morning_var6__youtube.mp4,morning,6,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/r6O5JdK_mK8.mp4,4.667,30.0,640,360,140,True
morning_var7__youtube.mp4,morning,7,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/5pWwSt1E018.mp4,3.04,25.0,640,360,76,True
morning_var8__youtube.mp4,morning,8,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/DSrn4pXEdMs.mp4,3.5,30.0,640,360,105,True
morning_var9__signstation.mp4,morning,9,signstation,https://media.signbsl.com/videos/bsl/signstation/morning.mp4,1.56,25.0,320,240,39,True
morning_var10__signstation.mp4,morning,10,signstation,https://media.signbsl.com/videos/bsl/signstation/morning-2.mp4,1.6,25.0,320,240,40,True
morning_var11__signmonkey.mp4,morning,11,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/morning.mp4,2.933,15.0,640,480,44,True
morning_var12__signmonkey.mp4,morning,12,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/morning2.mp4,3.283,42.333,640,480,139,True
morning_var13__corpusngt.mp4,morning,13,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-16-16h28m04s-BSL_CN_lex_b.mpg-.mp4,2.44,25.0,352,288,61,True
morning_var14__gpnhs.mp4,morning,14,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/morning.mp4,3.56,25.0,480,360,89,True
morning_var15__youtube.mp4,morning,15,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/Pi8ZeGNkmyo.mp4,3.9,30.0,640,360,117,True
night__signstation.mp4,night,1,signstation,https://media.signbsl.com/videos/bsl/signstation/dark.mp4,1.88,25.0,320,240,47,True
night_var2__signstation.mp4,night,2,signstation,https://media.signbsl.com/videos/bsl/signstation/night.mp4,1.64,25.0,320,240,41,True
night_var3__winkball.mp4,night,3,winkball,https://media.signbsl.com/videos/bsl/winkball/mp4/4611da8b-0ac1-4821-9951-ba7385e3c66c.mp4,7.1,30.0,448,336,213,True
night_var4__signmonkey.mp4,night,4,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/dark.mp4,2.1,30.0,640,480,63,True
night_var5__signmonkey.mp4,night,5,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/night.mp4,2.717,42.333,640,480,115,True
night_var6__corpusngt.mp4,night,6,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-08-14h41m41s-BSL_CN_lex_b.mpg-.mp4,3.88,25.0,352,288,97,True
night_var7__corpusngt.mp4,night,7,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-16-16h31m58s-BSL_CN_lex_b.mpg-.mp4,5.56,25.0,352,288,139,True
night_var8__gpnhs.mp4,night,8,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/night.mp4,4.64,25.0,480,360,116,True
night_var9__nf.mp4,night,9,nf,https://media.signbsl.com/videos/bsl/nf/mp4/Night%20(in%20BSL)-HD.mp4,2.04,25.0,640,360,51,True
night_var10__hairandbeauty.mp4,night,10,hairandbeauty,https://media.signbsl.com/videos/bsl/hairandbeauty/mp4/Dark.mp4,3.237,29.97,320,240,97,True
night_var11__bslfirst.mp4,night,11,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996135639.mp4,3.303,29.97,720,404,99,True
night_var12__youtube.mp4,night,12,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/4kZLJXg6TTE.mp4,4.867,30.0,640,360,146,True
week__signstation.mp4,week,1,signstation,https://media.signbsl.com/videos/bsl/signstation/week.mp4,1.68,25.0,320,240,42,True
week_var2__signstation.mp4,week,2,signstation,https://media.signbsl.com/videos/bsl/signstation/weeks.mp4,1.64,25.0,512,374,41,True
week_var3__winkball.mp4,week,3,winkball,https://media.signbsl.com/videos/bsl/winkball/mp4/ee66d41d-1732-432c-b555-eb97e775d29a.mp4,7.6,30.0,448,336,228,True
week_var4__signmonkey.mp4,week,4,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/week.mp4,3.1,20.0,640,480,62,True
week_var5__gpnhs.mp4,week,5,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/week.mp4,3.237,29.97,480,360,97,True
week_var6__bslfirst.mp4,week,6,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996135728.mp4,3.604,29.97,720,404,108,True
month__signstation.mp4,month,1,signstation,https://media.signbsl.com/videos/bsl/signstation/month.mp4,1.96,25.0,320,240,49,True
month_var2__winkball.mp4,month,2,winkball,https://media.signbsl.com/videos/bsl/winkball/mp4/cb21f4a0-b69e-4848-af98-2b54ebbefcff.mp4,8.267,30.0,448,336,248,True
month_var3__signmonkey.mp4,month,3,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/month.mp4,2.25,20.0,640,480,45,True
month_var4__corpusngt.mp4,month,4,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-10-11h45m52s-BSL_CN_lex_b.mpg-.mp4,4.36,25.0,352,288,109,True
month_var5__gpnhs.mp4,month,5,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/month.mp4,3.237,29.97,480,360,97,True
year__signstation.mp4,year,1,signstation,https://media.signbsl.com/videos/bsl/signstation/year.mp4,1.56,25.0,320,240,39,True
year_var2__signstation.mp4,year,2,signstation,https://media.signbsl.com/videos/bsl/signstation/year-2.mp4,1.68,25.0,320,240,42,True
year_var3__winkball.mp4,year,3,winkball,https://media.signbsl.com/videos/bsl/winkball/mp4/3a7cf455-d19f-461c-810d-693fe63142ef.mp4,8.7,30.0,448,336,261,True
year_var4__signmonkey.mp4,year,4,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/year.mp4,2.45,20.0,640,480,49,True
year_var5__corpusngt.mp4,year,5,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-24-20h26m34s-BSL_CN_lex_b.mpg-.mp4,3.52,25.0,352,288,88,True
home__signstation.mp4,home,1,signstation,https://media.signbsl.com/videos/bsl/signstation/home.mp4,1.92,25.0,320,240,48,True
home_var2__signstation.mp4,home,2,signstation,https://media.signbsl.com/videos/bsl/signstation/home-2.mp4,1.28,25.0,320,240,32,True
home_var3__signstation.mp4,home,3,signstation,https://media.signbsl.com/videos/bsl/signstation/home-3.mp4,1.72,25.0,320,240,43,True
home_var4__signstation.mp4,home,4,signstation,https://media.signbsl.com/videos/bsl/signstation/place.mp4,1.88,25.0,320,240,47,True
home_var5__mp4.mp4,home,5,wolver,https://media.signbsl.com/videos/wolver/mp4/eng_home_8906.mp4,1.52,25.0,400,300,38,True
home_var6__deafway.mp4,home,6,deafway,https://media.signbsl.com/videos/bsl/deafway/mp4/home.mp4,2.73,15.018,480,270,41,True
home_var7__youtube.mp4,home,7,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/n50XEdaPH5I.mp4,5.13,23.976,640,360,123,True
home_var8__signmonkey.mp4,home,8,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/home.mp4,1.708,24.0,640,480,41,True
home_var9__bslfirst.mp4,home,9,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996136186.mp4,2.769,29.97,720,404,83,True
home_var10__mp4.mp4,home,10,wolver,https://media.signbsl.com/videos/wolver/mp4/eng_dwelli_8346.mp4,1.76,25.0,400,300,44,True
home_var11__mp4.mp4,home,11,wolver,https://media.signbsl.com/videos/wolver/mp4/eng_dwelli_8347.mp4,1.48,25.0,400,300,37,True
home_var12__mp4.mp4,home,12,wolver,https://media.signbsl.com/videos/wolver/mp4/eng_dwelli_8348.mp4,1.6,25.0,400,300,40,True
home_var13__bslfirst.mp4,home,13,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996250468.mp4,6.707,29.97,720,404,201,True
school__signstation.mp4,school,1,signstation,https://media.signbsl.com/videos/bsl/signstation/school.mp4,1.92,25.0,320,240,48,True
school_var2__mp4.mp4,school,2,wolver,https://media.signbsl.com/videos/wolver/mp4/3606_School_ArtMvt.mp4,2.48,25.0,400,300,62,True
school_var3__signmonkey.mp4,school,3,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/school.mp4,3.16,28.167,640,480,89,True
school_var4__corpusngt.mp4,school,4,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-21-17h54m33s-BSL_CN_lex_b.mpg-.mp4,4.12,25.0,352,288,103,True
school_var5__nf.mp4,school,5,nf,https://media.signbsl.com/videos/bsl/nf/mp4/School%20(in%20BSL)-HD.mp4,2.16,25.0,640,360,54,True
office__signstation.mp4,office,1,signstation,https://media.signbsl.com/videos/bsl/signstation/part.mp4,1.72,25.0,320,240,43,True
office_var2__signstation.mp4,office,2,signstation,https://media.signbsl.com/videos/bsl/signstation/office.mp4,1.8,25.0,320,240,45,True
office_var3__mp4.mp4,office,3,wolver,https://media.signbsl.com/videos/wolver/mp4/art_role_4170.mp4,2.4,25.0,400,300,60,True
office_var4__signmonkey.mp4,office,4,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/office.mp4,2.982,28.5,640,480,85,True
office_var5__gpnhs.mp4,office,5,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/office.mp4,2.97,29.97,480,360,89,True
office_var6__gpnhs.mp4,office,6,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/role.mp4,3.303,29.97,480,360,99,True
office_var7__nf.mp4,office,7,nf,https://media.signbsl.com/videos/bsl/nf/mp4/Office%20(in%20BSL)-HD.mp4,2.28,25.0,640,360,57,True
office_var8__signstation.mp4,office,8,signstation,https://media.signbsl.com/videos/bsl/signstation/authority.mp4,1.6,25.0,320,240,40,True
office_var9__signstation.mp4,office,9,signstation,https://media.signbsl.com/videos/bsl/signstation/agency.mp4,2.0,25.0,320,240,50,True
office_var10__nf.mp4,office,10,nf,https://media.signbsl.com/videos/bsl/nf/mp4/Agency.mp4,2.5,30.0,384,216,75,True
office_var11__bslfirst.mp4,office,11,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996278128.mp4,6.607,29.97,720,404,198,True
shop__signstation.mp4,shop,1,signstation,https://media.signbsl.com/videos/bsl/signstation/workshop.mp4,1.76,25.0,320,240,44,True
shop_var2__mp4.mp4,shop,2,wolver,https://media.signbsl.com/videos/wolver/mp4/art_worksh_3822.mp4,2.76,25.0,400,300,69,True
shop_var3__mp4.mp4,shop,3,wolver,https://media.signbsl.com/videos/wolver/mp4/eng_worksh_8783.mp4,1.92,25.0,400,300,48,True
shop_var4__gpnhs.mp4,shop,4,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/workshop.mp4,4.68,25.0,480,360,117,True
shop_var5__bslfirst.mp4,shop,5,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996283770.mp4,7.941,29.97,720,404,238,True
shop_var6__signstation.mp4,shop,6,signstation,https://media.signbsl.com/videos/bsl/signstation/shop.mp4,1.56,25.0,320,240,39,True
shop_var7__signmonkey.mp4,shop,7,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/shop.mp4,2.333,15.0,640,480,35,True
shop_var8__gpnhs.mp4,shop,8,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/shop.mp4,2.97,29.97,480,360,89,True
shop_var9__nf.mp4,shop,9,nf,https://media.signbsl.com/videos/bsl/nf/mp4/Shop%20(in%20BSL)-HD.mp4,2.16,25.0,640,360,54,True
hospital__deafway.mp4,hospital,1,deafway,https://media.signbsl.com/videos/bsl/deafway/mp4/hospital.mp4,3.13,15.016,480,270,47,True
hospital_var2__gpnhs.mp4,hospital,2,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/hospital.mp4,7.4,15.0,640,426,111,True
hospital_var3__bslfirst.mp4,hospital,3,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996139952.mp4,2.202,29.97,720,404,66,True
one__signstation.mp4,one,1,signstation,https://media.signbsl.com/videos/bsl/signstation/one.mp4,1.12,25.0,320,240,28,True
one_var2__signstation.mp4,one,2,signstation,https://media.signbsl.com/videos/bsl/signstation/1.mp4,1.68,25.0,320,240,42,True
one_var3__corpusngt.mp4,one,3,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-16-16h36m58s-BSL_CN_lex_b.mpg-.mp4,2.44,25.0,352,288,61,True
one_var4__corpusngt.mp4,one,4,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-24-20h29m04s-BSL_CN_lex_b.mpg-.mp4,3.64,25.0,352,288,91,True
one_var5__nf.mp4,one,5,nf,https://media.signbsl.com/videos/bsl/nf/mp4/1.mp4,1.833,30.0,384,216,55,True
one_var6__bslfirst.mp4,one,6,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996135209.mp4,2.803,29.97,720,404,84,True
one_var7__bslfirst.mp4,one,7,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996264332.mp4,7.674,29.97,720,404,230,True
one_var8__youtube.mp4,one,8,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/FXp2JnaNHXM.mp4,3.2,25.0,640,360,80,True
one_var9__youtube.mp4,one,9,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/Eo5LWrnzza8.mp4,3.2,25.0,640,360,80,True
two__signstation.mp4,two,1,signstation,https://media.signbsl.com/videos/bsl/signstation/two.mp4,2.44,25.0,320,240,61,True
two_var2__signstation.mp4,two,2,signstation,https://media.signbsl.com/videos/bsl/signstation/2.mp4,1.48,25.0,320,240,37,True
two_var3__nf.mp4,two,3,nf,https://media.signbsl.com/videos/bsl/nf/mp4/2.mp4,2.1,30.0,384,216,63,True
two_var4__youtube.mp4,two,4,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/epWswA2Ew70.mp4,3.44,25.0,640,360,86,True
three__signstation.mp4,three,1,signstation,https://media.signbsl.com/videos/bsl/signstation/three.mp4,1.08,25.0,320,240,27,True
three_var2__signstation.mp4,three,2,signstation,https://media.signbsl.com/videos/bsl/signstation/3.mp4,1.68,25.0,320,240,42,True
three_var3__signstation.mp4,three,3,signstation,https://media.signbsl.com/videos/bsl/signstation/101-06-166.mp4,2.92,25.0,512,374,73,True
three_var4__corpusngt.mp4,three,4,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-24-20h15m38s-BSL_CN_lex_b.mpg-.mp4,2.8,25.0,352,288,70,True
three_var5__nf.mp4,three,5,nf,https://media.signbsl.com/videos/bsl/nf/mp4/3.mp4,2.233,30.0,384,216,67,True
three_var6__youtube.mp4,three,6,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/AHN3sMdQzTg.mp4,3.24,25.0,640,360,81,True
four__signstation.mp4,four,1,signstation,https://media.signbsl.com/videos/bsl/signstation/four.mp4,1.64,25.0,320,240,41,True
four_var2__signstation.mp4,four,2,signstation,https://media.signbsl.com/videos/bsl/signstation/4.mp4,1.92,25.0,320,240,48,True
four_var3__signstation.mp4,four,3,signstation,https://media.signbsl.com/videos/bsl/signstation/101-06-50.mp4,2.8,25.0,512,374,70,True
four_var4__corpusngt.mp4,four,4,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-08-15h05m35s-BSL_CN_lex_b.mpg-.mp4,3.28,25.0,352,288,82,True
four_var5__nf.mp4,four,5,nf,https://media.signbsl.com/videos/bsl/nf/mp4/4.mp4,2.367,30.0,384,216,71,True
four_var6__youtube.mp4,four,6,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/9Ecdizjxrb0.mp4,3.0,25.0,640,360,75,True
five__signstation.mp4,five,1,signstation,https://media.signbsl.com/videos/bsl/signstation/five.mp4,2.08,25.0,320,240,52,True
five_var2__signstation.mp4,five,2,signstation,https://media.signbsl.com/videos/bsl/signstation/5.mp4,1.76,25.0,320,240,44,True
five_var3__corpusngt.mp4,five,3,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-08-15h03m09s-BSL_CN_lex_b.mpg-.mp4,3.64,25.0,352,288,91,True
five_var4__nf.mp4,five,4,nf,https://media.signbsl.com/videos/bsl/nf/mp4/5.mp4,2.367,30.0,384,216,71,True
five_var5__youtube.mp4,five,5,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/QApm7v9LgZA.mp4,3.12,25.0,640,360,78,True
food__signstation.mp4,food,1,signstation,https://media.signbsl.com/videos/bsl/signstation/food.mp4,1.2,25.0,320,240,30,True
food_var2__nutrient.mp4.mp4,food,2,ssc,https://media.signbsl.com/videos/ssc/nutrient.mp4,5.52,25.0,400,320,138,True
food_var3__youtube.mp4,food,3,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/JGjCpTB3hoY.mp4,3.67,29.97,640,360,110,True
food_var4__youtube.mp4,food,4,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/K49S-RFmmcM.mp4,6.333,30.0,640,360,190,True
food_var5__youtube.mp4,food,5,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/XZeoAyA15xo.mp4,3.04,25.0,640,360,76,True
food_var6__signmonkey.mp4,food,6,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/food.mp4,2.147,34.0,640,480,73,True
food_var7__nf.mp4,food,7,nf,https://media.signbsl.com/videos/bsl/nf/mp4/Food.mp4,2.033,30.0,384,216,61,True
water__signstation.mp4,water,1,signstation,https://media.signbsl.com/videos/bsl/signstation/water.mp4,3.12,25.0,320,240,78,True
water_var2__youtube.mp4,water,2,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/ileflQR1tQU.mp4,3.337,23.976,640,360,80,True
water_var3__youtube.mp4,water,3,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/MZaSmY8hezQ.mp4,3.07,29.97,640,360,92,True
water_var4__youtube.mp4,water,4,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/w43YPEXubZE.mp4,3.28,25.0,480,320,82,True
water_var5__signmonkey.mp4,water,5,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/water.mp4,2.433,42.333,640,480,103,True
water_var6__youtube.mp4,water,6,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/gYS3rLdAFds.mp4,6.2,30.0,640,360,186,True
water_var7__urine.mp4.mp4,water,7,ssc,https://media.signbsl.com/videos/ssc/urine.mp4,3.8,25.0,400,320,95,True
toilet__signstation.mp4,toilet,1,signstation,https://media.signbsl.com/videos/bsl/signstation/toilet.mp4,1.64,25.0,320,240,41,True
toilet_var2__signstation.mp4,toilet,2,signstation,https://media.signbsl.com/videos/bsl/signstation/toilet-2.mp4,1.44,25.0,320,240,36,True
toilet_var3__youtube.mp4,toilet,3,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/xvcYLsgpxEA.mp4,3.837,23.976,640,360,92,True
toilet_var4__youtube.mp4,toilet,4,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/-XE4HgN-OLA.mp4,3.203,29.97,640,360,96,True
toilet_var5__signmonkey.mp4,toilet,5,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/toilet.mp4,2.15,20.0,640,480,43,True
toilet_var6__gpnhs.mp4,toilet,6,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/toilet.mp4,3.704,29.97,480,360,111,True
toilet_var7__bslfirst.mp4,toilet,7,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996136459.mp4,3.704,29.97,720,404,111,True
toilet_var8__bslfirst.mp4,toilet,8,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996264636.mp4,8.208,29.97,720,404,246,True
toilet_var9__youtube.mp4,toilet,9,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/rCeVPjIEAeo.mp4,3.44,25.0,640,360,86,True
toilet_var10__signstation.mp4,toilet,10,signstation,https://media.signbsl.com/videos/bsl/signstation/bathroom.mp4,1.68,25.0,320,240,42,True
toilet_var11__youtube.mp4,toilet,11,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/j4iLUYHHEtI.mp4,6.131,23.976,640,360,147,True
toilet_var12__signmonkey.mp4,toilet,12,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/bathroom.mp4,3.75,20.0,640,480,75,True
toilet_var13__gpnhs.mp4,toilet,13,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/bathroom.mp4,2.97,29.97,480,360,89,True
toilet_var14__bslfirst.mp4,toilet,14,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996262543.mp4,3.0,30.0,720,404,90,True
money__signstation.mp4,money,1,signstation,https://media.signbsl.com/videos/bsl/signstation/money.mp4,2.48,25.0,320,240,62,True
money_var2__signstation.mp4,money,2,signstation,https://media.signbsl.com/videos/bsl/signstation/101-06-1349.mp4,3.32,25.0,512,374,83,True
money_var3__youtube.mp4,money,3,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/KINyfaNwfW0.mp4,3.37,29.97,640,360,101,True
money_var4__signmonkey.mp4,money,4,signmonkey,https://media.signbsl.com/videos/bsl/signmonkey/mp4/money.mp4,2.333,15.0,640,480,35,True
money_var5__gpnhs.mp4,money,5,gpnhs,https://media.signbsl.com/videos/bsl/gpnhs/mp4/money.mp4,3.637,29.97,480,360,109,True
money_var6__youtube.mp4,money,6,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/ig3WdSRnUO8.mp4,2.56,25.0,640,360,64,True
phone__signstation.mp4,phone,1,signstation,https://media.signbsl.com/videos/bsl/signstation/telephone.mp4,2.88,25.0,320,240,72,True
phone_var2__signstation.mp4,phone,2,signstation,https://media.signbsl.com/videos/bsl/signstation/phone.mp4,1.68,25.0,320,240,42,True
phone_var3__youtube.mp4,phone,3,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/-WENdhteGGc.mp4,9.593,23.976,640,360,230,True
phone_var4__corpusngt.mp4,phone,4,corpusngt,https://media.signbsl.com/videos/bsl/corpusngt/mp4/vlc-record-2015-04-24-20h13m48s-BSL_CN_lex_b.mpg-.mp4,5.08,25.0,352,288,127,True
phone_var5__nf.mp4,phone,5,nf,https://media.signbsl.com/videos/bsl/nf/mp4/Phone%20(in%20BSL)-HD.mp4,2.84,25.0,640,360,71,True
phone_var6__bslfirst.mp4,phone,6,bslfirst,https://media.signbsl.com/videos/bsl/bslfirst/mp4/996264528.mp4,6.773,29.97,720,404,203,True
phone_var7__youtube.mp4,phone,7,youtube,https://media.signbsl.com/videos/bsl/youtube/mp4/gUOGNeTfVLw.mp4,3.16,25.0,640,360,79,True
phone_var8__signstation.mp4,phone,8,signstation,https://media.signbsl.com/videos/bsl/signstation/headphone.mp4,1.8,25.0,320,240,45,True
phone_var9__mp4.mp4,phone,9,wolver,https://media.signbsl.com/videos/wolver/mp4/3984_Headphones.mp4,3.04,25.0,400,300,76,True
